,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Withdrew No MT,Dropped no MT,Dropped no Fin,Final Grade Number,Mid Term Grade Number
32557,32557,Registered,EMAT,21440,KC,A,A,EMAT,OTH,Fall 2022,JR,EMAT 21440,Other,CCI,False,False,False,4.0,4.0
32558,32558,Registered,EMAT,21440,KC,A,A,EMAT,COMM,Fall 2022,SR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32559,32559,Registered,EMAT,21440,KC,A,B+,EMAT,DMP,Fall 2022,JR,EMAT 21440,CCI,CCI,False,False,False,4.0,3.3
32560,32560,Registered,EMAT,21440,KC,B+,B,EMAT,VCD,Fall 2022,SO,EMAT 21440,CCI,CCI,False,False,False,3.3,3.0
32561,32561,Registered,EMAT,21440,KC,B,B-,EMAT,DMP,Fall 2022,SO,EMAT 21440,CCI,CCI,False,False,False,3.0,2.7
32562,32562,Registered,EMAT,21440,KC,A,B+,EMAT,JNL,Fall 2022,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,3.3
32563,32563,Registered,EMAT,21440,KC,A-,A-,EMAT,EMAT,Fall 2022,JR,EMAT 21440,CCI,CCI,False,False,False,3.7,3.7
32564,32564,Registered,EMAT,21440,KC,,A,EMAT,EMAT,Fall 2022,FR,EMAT 21440,CCI,CCI,False,False,False,,4.0
32565,32565,Registered,EMAT,21440,KC,A-,A,EMAT,FM,Fall 2022,JR,EMAT 21440,CotA,CCI,False,False,False,3.7,4.0
32566,32566,Registered,EMAT,21440,KC,B,,EMAT,VCD,Fall 2022,SO,EMAT 21440,CCI,CCI,False,False,False,3.0,
32567,32567,Registered,EMAT,21440,KC,F,F,EMAT,EMAT,Fall 2022,FR,EMAT 21440,CCI,CCI,False,False,False,0.0,0.0
32568,32568,Registered,EMAT,21440,KC,A,A,EMAT,PR,Fall 2022,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32569,32569,Registered,EMAT,21440,KC,A,,EMAT,VCD,Fall 2022,JR,EMAT 21440,CCI,CCI,False,False,False,4.0,
32570,32570,Registered,EMAT,21440,KC,B,C,EMAT,OTH,Fall 2022,SR,EMAT 21440,Other,CCI,False,False,False,3.0,2.0
32571,32571,Registered,EMAT,21440,KC,B,,EMAT,FM,Fall 2022,JR,EMAT 21440,CotA,CCI,False,False,False,3.0,
32572,32572,Registered,EMAT,21440,KC,B-,C-,EMAT,DMP,Fall 2022,SR,EMAT 21440,CCI,CCI,False,False,False,2.7,1.7
32573,32573,Registered,EMAT,21440,KC,B,B,EMAT,COMM,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,3.0,3.0
32574,32574,Registered,EMAT,21440,KC,B+,C+,EMAT,EMAT,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,3.3,2.3
32575,32575,Registered,EMAT,21440,KC,B+,B,EMAT,ID,Spring 2023,SR,EMAT 21440,CAED,CCI,False,False,False,3.3,3.0
32576,32576,Registered,EMAT,21440,KC,A,A,EMAT,EMAT,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32577,32577,Registered,EMAT,21440,KC,B+,,EMAT,VCD,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.3,
32578,32578,Registered,EMAT,21440,KC,A,,EMAT,DMP,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,
32579,32579,Registered,EMAT,21440,KC,C-,C,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,1.7,2.0
32580,32580,Registered,EMAT,21440,KC,B+,C+,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,3.3,2.3
32581,32581,Registered,EMAT,21440,KC,A,A,EMAT,EMAT,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32582,32582,Registered,EMAT,21440,KC,A,A,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,4.0,4.0
32583,32583,Admin Dropped,EMAT,21440,KC,DR,DR,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,True,True,,
32584,32584,Registered,EMAT,21440,KC,A,A-,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,4.0,3.7
32585,32585,Registered,EMAT,21440,KC,B+,C,EMAT,OTH,Spring 2023,SO,EMAT 21440,Other,CCI,False,False,False,3.3,2.0
32586,32586,Registered,EMAT,21440,KC,A,A,EMAT,DMP,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32587,32587,Registered,EMAT,21440,KC,A,A,EMAT,DMP,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32588,32588,Registered,EMAT,21440,KC,B,,EMAT,JNL,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.0,
32589,32589,Registered,EMAT,21440,KC,B,B+,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,3.0,3.3
32590,32590,Registered,EMAT,21440,KC,A-,A,EMAT,EMAT,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.7,4.0
32591,32591,Registered,EMAT,21440,KC,B-,B,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,2.7,3.0
32592,32592,Registered,EMAT,21440,KC,A,A-,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,4.0,3.7
32593,32593,Registered,EMAT,21440,KC,B+,A,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,3.3,4.0
32594,32594,Registered,EMAT,21440,KC,A-,A-,EMAT,VCD,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,3.7,3.7
32595,32595,Registered,EMAT,21440,KC,B-,B-,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,2.7,2.7
32596,32596,Registered,EMAT,21440,KC,F,F,EMAT,PR,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,0.0,0.0
32597,32597,Registered,EMAT,21440,KC,C+,A-,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,2.3,3.7
32598,32598,Registered,EMAT,21440,KC,C+,,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,2.3,
32599,32599,Registered,EMAT,21440,KC,C+,B,EMAT,DMP,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,2.3,3.0
32600,32600,Registered,EMAT,21440,KC,B,A-,EMAT,EMAT,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,3.0,3.7
32601,32601,Registered,EMAT,21440,KC,A-,A,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,3.7,4.0
32602,32602,Registered,EMAT,21440,KC,A,A,EMAT,OTH,Spring 2023,FR,EMAT 21440,Other,CCI,False,False,False,4.0,4.0
32603,32603,Registered,EMAT,21440,KC,A,A,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,4.0,4.0
32604,32604,Registered,EMAT,21440,KC,B,A-,EMAT,VCD,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,3.0,3.7
32605,32605,Registered,EMAT,21440,KC,B+,B,EMAT,EMAT,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,3.3,3.0
32606,32606,Registered,EMAT,21440,KC,F,A,EMAT,OTH,Spring 2023,SO,EMAT 21440,Other,CCI,False,False,False,0.0,4.0
32607,32607,Registered,EMAT,21440,KC,F,F,EMAT,VCD,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,0.0,0.0
32608,32608,Registered,EMAT,21440,KC,A-,A-,EMAT,VCD,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.7,3.7
32609,32609,Registered,EMAT,21440,KC,A-,A-,EMAT,EMAT,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.7,3.7
32610,32610,Registered,EMAT,21440,KC,A,A,EMAT,EMAT,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32611,32611,Registered,EMAT,21440,KC,B+,,EMAT,VCD,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,3.3,
32612,32612,Registered,EMAT,21440,KC,A,A,EMAT,EMAT,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32613,32613,Registered,EMAT,21440,KC,A,A,EMAT,OTH,Spring 2023,JR,EMAT 21440,Other,CCI,False,False,False,4.0,4.0
32614,32614,Registered,EMAT,21440,KC,B-,C,EMAT,JNL,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,2.7,2.0
32615,32615,Registered,EMAT,21440,KC,SF,F,EMAT,COMM,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,0.0,0.0
32616,32616,Registered,EMAT,21440,KC,B+,B+,EMAT,JNL,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,3.3,3.3
32617,32617,Registered,EMAT,21440,KC,A,A,EMAT,PHOT,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32618,32618,Registered,EMAT,21440,KC,B,C,EMAT,EMAT,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,3.0,2.0
32619,32619,Registered,EMAT,21440,KC,A,F,EMAT,EMAT,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,0.0
32620,32620,Registered,EMAT,21440,KC,B+,C+,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,3.3,2.3
32621,32621,Registered,EMAT,21440,KC,A,A,EMAT,COMM,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32622,32622,Registered,EMAT,21440,KC,A-,A-,EMAT,EMAT,Spring 2023,FR,EMAT 21440,CCI,CCI,False,False,False,3.7,3.7
32623,32623,Std Dropped,EMAT,21440,KC,DR,DR,EMAT,COMM,Spring 2023,SR,EMAT 21440,CCI,CCI,False,True,True,,
32624,32624,Registered,EMAT,21440,KC,F,D+,EMAT,DMP,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,0.0,1.3
32625,32625,Registered,EMAT,21440,KC,B,B,EMAT,EMAT,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,3.0,3.0
32626,32626,Registered,EMAT,21440,KC,A,A,EMAT,DMP,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32627,32627,Registered,EMAT,21440,KC,A,A,EMAT,COMM,Spring 2023,SR,EMAT 21440,CCI,CCI,False,False,False,4.0,4.0
32628,32628,Registered,EMAT,21440,KC,B-,B-,EMAT,OTH,Spring 2023,SR,EMAT 21440,Other,CCI,False,False,False,2.7,2.7
32629,32629,Registered,EMAT,21440,KC,F,D+,EMAT,VCD,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,0.0,1.3
32630,32630,Stopped Attending - Failed,EMAT,21440,KC,W,F,EMAT,VCD,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,0.0,0.0
32631,32631,Registered,EMAT,21440,KC,B,,EMAT,JNL,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.0,
32632,32632,Registered,EMAT,21440,KC,A-,A,EMAT,EMAT,Spring 2023,SO,EMAT 21440,CCI,CCI,False,False,False,3.7,4.0
32633,32633,Registered,EMAT,21440,KC,B,A,EMAT,JNL,Spring 2023,JR,EMAT 21440,CCI,CCI,False,False,False,3.0,4.0
32634,32634,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32635,32635,Registered,EMAT,17213,KC,A-,,EMAT,EMAT,Fall 2025,FR,EMAT 17213,CCI,CCI,False,False,False,3.7,
32636,32636,Registered,EMAT,17213,KC,A-,A,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,3.7,4.0
32637,32637,Stopped Attending - Failed,EMAT,17213,KC,W,W,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,True,False,False,0.0,0.0
32638,32638,Registered,EMAT,17213,KC,A,B+,EMAT,OTH,Fall 2025,FR,EMAT 17213,Other,CCI,False,False,False,4.0,3.3
32639,32639,Registered,EMAT,17213,KC,A-,A-,EMAT,OTH,Fall 2025,FR,EMAT 17213,Other,CCI,False,False,False,3.7,3.7
32640,32640,Registered,EMAT,17213,KC,B,A,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,3.0,4.0
32641,32641,Registered,EMAT,17213,KC,A-,A,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,3.7,4.0
32642,32642,Registered,EMAT,17213,KC,A,A,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32643,32643,Registered,EMAT,17213,KC,C,B-,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,2.0,2.7
32644,32644,Registered,EMAT,17213,KC,B,B-,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,3.0,2.7
32645,32645,Registered,EMAT,17213,KC,B+,A-,EMAT,VCD,Fall 2025,FR,EMAT 17213,CCI,CCI,False,False,False,3.3,3.7
32646,32646,Registered,EMAT,17213,KC,B,B,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,3.0,3.0
32647,32647,Registered,EMAT,17213,KC,A,A-,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,3.7
32648,32648,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32649,32649,Registered,EMAT,17213,KC,A,A-,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,3.7
32650,32650,Registered,EMAT,17213,KC,A,C,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,2.0
32651,32651,Registered,EMAT,17213,KC,A,A,EMAT,UXDE,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32652,32652,Registered,EMAT,17213,KC,B,C,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,3.0,2.0
32653,32653,Registered,EMAT,17213,KC,A,A,EMAT,EMAT,Fall 2025,FR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32654,32654,Registered,EMAT,17213,KC,A,A,EMAT,OTH,Fall 2025,FR,EMAT 17213,Other,CCI,False,False,False,4.0,4.0
32655,32655,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32656,32656,Registered,EMAT,17213,KC,A,A-,EMAT,UXDE,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,3.7
32657,32657,Registered,EMAT,17213,KC,B+,B-,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,3.3,2.7
32658,32658,Registered,EMAT,17213,KC,A-,A,EMAT,VCD,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,3.7,4.0
32659,32659,Registered,EMAT,17213,KC,A,A,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32660,32660,Registered,EMAT,17213,KC,A,,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,4.0,
32661,32661,Registered,EMAT,17213,KC,B-,B,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,2.7,3.0
32662,32662,Registered,EMAT,17213,KC,B+,B,EMAT,OTH,Fall 2025,SO,EMAT 17213,Other,CCI,False,False,False,3.3,3.0
32663,32663,Std Dropped,EMAT,17213,KC,DR,DR,EMAT,UXDE,Fall 2025,JR,EMAT 17213,CCI,CCI,False,True,True,,
32664,32664,Registered,EMAT,17213,KC,B-,B+,EMAT,VCD,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,2.7,3.3
32665,32665,Registered,EMAT,17213,KC,B-,B-,EMAT,VCD,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,2.7,2.7
32666,32666,Registered,EMAT,17213,KC,B,B,EMAT,ADV,Fall 2025,FR,EMAT 17213,CCI,CCI,False,False,False,3.0,3.0
32667,32667,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32668,32668,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32669,32669,Registered,EMAT,17213,KC,C+,B+,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,2.3,3.3
32670,32670,Registered,EMAT,17213,KC,F,F,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,0.0,0.0
32671,32671,Registered,EMAT,17213,KC,B-,B+,EMAT,UXDE,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,2.7,3.3
32672,32672,Registered,EMAT,17213,KC,A,A,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32673,32673,Registered,EMAT,17213,KC,A-,A,EMAT,EMAT,Fall 2025,JR,EMAT 17213,CCI,CCI,False,False,False,3.7,4.0
32674,32674,Registered,EMAT,17213,KC,A,A,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32675,32675,Registered,EMAT,17213,KC,B+,,EMAT,VCD,Fall 2025,SR,EMAT 17213,CCI,CCI,False,False,False,3.3,
32676,32676,Registered,EMAT,17213,KC,A,A,EMAT,EMAT,Fall 2025,SO,EMAT 17213,CCI,CCI,False,False,False,4.0,4.0
32677,32677,Registered,EMAT,17213,KC,,A,EMAT,EMAT,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32678,32678,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32679,32679,Registered,EMAT,17213,KC,,A,EMAT,OTH,Spring 2026,SO,EMAT 17213,Other,CCI,False,False,False,,4.0
32680,32680,Stopped Attending - Failed,EMAT,17213,KC,W,W,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,True,False,False,0.0,0.0
32681,32681,Registered,EMAT,17213,KC,,,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,
32682,32682,Registered,EMAT,17213,KC,,B-,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,2.7
32683,32683,Registered,EMAT,17213,KC,,D,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,1.0
32684,32684,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32685,32685,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32686,32686,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32687,32687,Registered,EMAT,17213,KC,,C,EMAT,EMAT,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,2.0
32688,32688,Stopped Attending - Failed,EMAT,17213,KC,W,W,EMAT,EMAT,Spring 2026,SO,EMAT 17213,CCI,CCI,True,False,False,0.0,0.0
32689,32689,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32690,32690,Registered,EMAT,17213,KC,,C+,EMAT,EMAT,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,2.3
32691,32691,Registered,EMAT,17213,KC,,,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,
32692,32692,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32693,32693,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32694,32694,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32695,32695,Registered,EMAT,17213,KC,,A-,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,3.7
32696,32696,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32697,32697,Registered,EMAT,17213,KC,,,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,
32698,32698,Registered,EMAT,17213,KC,,F,EMAT,EMAT,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,0.0
32699,32699,Registered,EMAT,17213,KC,,A,EMAT,ADV,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32700,32700,Registered,EMAT,17213,KC,,,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,
32701,32701,Registered,EMAT,17213,KC,,,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,
32702,32702,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32703,32703,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32704,32704,Registered,EMAT,17213,KC,,A,EMAT,EMAT,Spring 2026,SO,EMAT 17213,CCI,CCI,False,False,False,,4.0
32705,32705,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,SR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32706,32706,Registered,EMAT,17213,KC,,A,EMAT,VCD,Spring 2026,JR,EMAT 17213,CCI,CCI,False,False,False,,4.0
32707,32707,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,JR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32708,32708,Registered,EMAT,10164,KC,A,A,EMAT,VCD,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32709,32709,Registered,EMAT,10164,KC,B-,C+,EMAT,JNL,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,2.7,2.3
32710,32710,Registered,EMAT,10164,KC,A,A,EMAT,OTH,Fall 2022,SR,EMAT 10164,Other,CCI,False,False,False,4.0,4.0
32711,32711,Registered,EMAT,10164,KC,A,B,EMAT,EMAT,Fall 2022,JR,EMAT 10164,CCI,CCI,False,False,False,4.0,3.0
32712,32712,Registered,EMAT,10164,KC,A,A,EMAT,OTH,Fall 2022,JR,EMAT 10164,Other,CCI,False,False,False,4.0,4.0
32713,32713,Registered,EMAT,10164,KC,C+,C,EMAT,OTH,Fall 2022,SR,EMAT 10164,Other,CCI,False,False,False,2.3,2.0
32714,32714,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,SO,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32715,32715,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32716,32716,Registered,EMAT,10164,KC,A,A,EMAT,VCD,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32717,32717,Registered,EMAT,10164,KC,A-,B,EMAT,EMAT,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,3.7,3.0
32718,32718,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32719,32719,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,JR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32720,32720,Registered,EMAT,10164,KC,A,B-,EMAT,EMAT,Fall 2022,JR,EMAT 10164,CCI,CCI,False,False,False,4.0,2.7
32721,32721,Registered,EMAT,10164,KC,A,A,EMAT,EMAT,Fall 2022,JR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32722,32722,Registered,EMAT,10164,KC,A-,A,EMAT,OTH,Fall 2022,JR,EMAT 10164,Other,CCI,False,False,False,3.7,4.0
32723,32723,Registered,EMAT,10164,KC,A,A,EMAT,COMM,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,4.0,4.0
32724,32724,Registered,EMAT,10164,KC,A,,EMAT,OTH,Fall 2022,SR,EMAT 10164,Other,CCI,False,False,False,4.0,
32725,32725,Registered,EMAT,10164,KC,C,C,EMAT,EMAT,Fall 2022,SR,EMAT 10164,CCI,CCI,False,False,False,2.0,2.0
32726,32726,Registered,EMAT,10164,KC,C+,,EMAT,EMAT,Fall 2022,FR,EMAT 10164,CCI,CCI,False,False,False,2.3,
32727,32727,Registered,EMAT,10164,KC,A,A-,EMAT,EMAT,Fall 2022,SO,EMAT 10164,CCI,CCI,False,False,False,4.0,3.7
32728,32728,Registered,EMAT,26013,KC,,C-,EMAT,PHOT,Fall 2023,SR,EMAT 26013,CCI,CCI,False,False,False,,1.7
32729,32729,Registered,EMAT,26013,KC,A,A,EMAT,VCD,Fall 2023,SR,EMAT 26013,CCI,CCI,False,False,False,4.0,4.0
32730,32730,Registered,EMAT,26013,KC,A,A,EMAT,OTH,Fall 2023,SR,EMAT 26013,Other,CCI,False,False,False,4.0,4.0
32731,32731,Stopped Attending - Failed,EMAT,26013,KC,W,B,EMAT,OTH,Fall 2023,FR,EMAT 26013,Other,CCI,False,False,False,0.0,3.0
32732,32732,Registered,EMAT,26013,KC,B,B+,EMAT,OTH,Fall 2023,SR,EMAT 26013,Other,CCI,False,False,False,3.0,3.3
32733,32733,Registered,EMAT,26013,KC,C-,F,EMAT,THEA,Fall 2023,SR,EMAT 26013,CotA,CCI,False,False,False,1.7,0.0
32734,32734,Registered,EMAT,26013,KC,A,A,EMAT,OTH,Fall 2023,JR,EMAT 26013,Other,CCI,False,False,False,4.0,4.0
32735,32735,Registered,EMAT,26013,KC,A,A,EMAT,VCD,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,4.0,4.0
32736,32736,Registered,EMAT,26013,KC,A-,A,EMAT,COMM,Fall 2023,SO,EMAT 26013,CCI,CCI,False,False,False,3.7,4.0
32737,32737,Registered,EMAT,26013,KC,A-,A-,EMAT,DMP,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,3.7,3.7
32738,32738,Registered,EMAT,26013,KC,A,,EMAT,OTH,Fall 2023,SR,EMAT 26013,Other,CCI,False,False,False,4.0,
32739,32739,Registered,EMAT,26013,KC,A,A,EMAT,DMP,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,4.0,4.0
32740,32740,Registered,EMAT,26013,KC,C,C,EMAT,OTH,Fall 2023,SR,EMAT 26013,Other,CCI,False,False,False,2.0,2.0
32741,32741,Registered,EMAT,26013,KC,B+,,EMAT,EMAT,Fall 2023,SO,EMAT 26013,CCI,CCI,False,False,False,3.3,
32742,32742,Registered,EMAT,26013,KC,A,A,EMAT,EMAT,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,4.0,4.0
32743,32743,Registered,EMAT,26013,KC,A,A,EMAT,DMP,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,4.0,4.0
32744,32744,Stopped Attending - Failed,EMAT,26013,KC,W,F,EMAT,DMP,Fall 2023,JR,EMAT 26013,CCI,CCI,False,False,False,0.0,0.0
