,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class
26877,RW,COMM,17591,KC,A-,C+,COMM,ID,202480,FR
26878,WW,COMM,17591,KC,W,,COMM,COMM,202480,FR
26879,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
26880,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,SO
26881,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
26882,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26883,WW,COMM,17591,KC,W,F,COMM,ID,202480,FR
26884,RW,COMM,17591,KC,A-,,COMM,OTH,202480,FR
26885,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
26886,RW,COMM,17591,KC,B+,C-,COMM,OTH,202480,FR
26887,RW,COMM,17591,KC,B,F,COMM,ID,202480,FR
26888,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
26889,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26890,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26891,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,FR
26892,RW,COMM,17591,KC,B-,D+,COMM,OTH,202480,FR
26893,RW,COMM,17591,KC,D+,,COMM,OTH,202480,SO
26894,RW,COMM,17591,KC,F,C,COMM,OTH,202480,SO
26895,RW,COMM,17591,KC,A-,B,COMM,OTH,202480,FR
26896,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
26897,RW,COMM,17591,KC,B,,COMM,OTH,202480,FR
26898,WW,COMM,17591,KC,W,C,COMM,OTH,202480,SO
26899,RW,COMM,17591,KC,A,B+,COMM,OTH,202480,FR
26900,RW,COMM,17591,KC,B,B+,COMM,OTH,202480,FR
26901,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
26902,RW,COMM,17591,KC,B,F,COMM,OTH,202480,FR
26903,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
26904,RW,COMM,17591,KC,A,C,COMM,OTH,202480,SO
26905,RW,COMM,17591,KC,C,C,COMM,OTH,202480,FR
26906,RW,COMM,17591,KC,C+,A,COMM,OTH,202480,FR
26907,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
26908,RW,COMM,17591,KC,B,F,COMM,OTH,202480,SO
26909,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26910,RW,COMM,17591,KC,A,A,COMM,DMP,202480,JR
26911,RW,COMM,17591,KC,F,F,COMM,OTH,202480,FR
26912,RW,COMM,17591,KC,B+,C,COMM,OTH,202480,FR
26913,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
26914,RW,COMM,17591,KC,S,S,COMM,OTH,202480,FR
26915,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,SO
26916,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,FR
26917,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
26918,RW,COMM,17591,KC,C,,COMM,OTH,202480,FR
26919,RW,COMM,17591,KC,A,A,COMM,ADV,202480,SO
26920,RW,COMM,17591,KC,,B+,COMM,OTH,202480,FR
26921,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
26922,SF,COMM,17591,KC,SF,SF,COMM,OTH,202480,SO
26923,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,SO
26924,RW,COMM,17591,KC,B,C-,COMM,OTH,202480,FR
26925,RW,COMM,17591,KC,F,D,COMM,COMM,202480,SO
26926,RW,COMM,17591,KC,A-,B,COMM,OTH,202480,FR
26927,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
26928,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,FR
26929,RW,COMM,17591,KC,A,B+,COMM,OTH,202480,SO
26930,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
26931,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
26932,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
26933,RW,COMM,17591,KC,B,,COMM,OTH,202480,FR
26934,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26935,RW,COMM,17591,KC,,A-,COMM,OTH,202480,FR
26936,RW,COMM,17591,KC,D+,B,COMM,OTH,202480,FR
26937,RW,COMM,17591,KC,D,D,COMM,OTH,202480,FR
26938,RW,COMM,17591,KC,C-,D+,COMM,OTH,202480,FR
26939,RW,COMM,17591,KC,B+,B+,COMM,OTH,202480,SO
26940,RW,COMM,17591,KC,C+,B-,COMM,OTH,202480,FR
26941,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,FR
26942,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
26943,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26944,RW,COMM,17591,KC,C-,,COMM,OTH,202480,FR
26945,RW,COMM,17591,KC,B,B+,COMM,OTH,202480,FR
26946,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,FR
26947,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26948,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26949,RW,COMM,17591,KC,D,F,COMM,OTH,202480,SO
26950,RA,COMM,17591,KC,AU,,COMM,OTH,202480,FR
26951,SF,COMM,17591,KC,SF,F,COMM,OTH,202480,FR
26952,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26953,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,SO
26954,RW,COMM,17591,KC,F,F,COMM,OTH,202480,FR
26955,RW,COMM,17591,KC,C,B-,COMM,OTH,202480,FR
26956,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26957,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,SO
26958,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,JR
26959,RW,COMM,17591,KC,B,A,COMM,COMM,202480,SO
26960,RW,COMM,17591,KC,C-,F,COMM,OTH,202480,SO
26961,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
26962,RW,COMM,17591,KC,A,,COMM,OTH,202480,SO
26963,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26964,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
26965,RW,COMM,17591,KC,B,C-,COMM,OTH,202480,FR
26966,RW,COMM,17591,KC,C,B+,COMM,OTH,202480,SO
26967,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,SO
26968,RW,COMM,17591,KC,B-,B+,COMM,OTH,202480,SO
26969,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26970,RW,COMM,17591,KC,A,,COMM,OTH,202480,SO
26971,RW,COMM,17591,KC,A,A,COMM,PR,202480,FR
26972,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
26973,RW,COMM,17591,KC,C+,C,COMM,OTH,202480,FR
26974,RW,COMM,17591,KC,A,A,COMM,DMP,202480,SO
26975,RW,COMM,17591,KC,A,A,COMM,ID,202480,SO
26976,RW,COMM,17591,KC,B-,B,COMM,OTH,202480,FR
26977,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26978,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
26979,RW,COMM,17591,KC,B,B,COMM,EMAT,202480,JR
26980,RW,COMM,17591,KC,,A-,COMM,OTH,202480,SO
26981,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,FR
26982,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
26983,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
26984,RW,COMM,17591,KC,B+,B+,COMM,OTH,202480,SR
26985,RW,COMM,17591,KC,A,A,COMM,VCD,202480,FR
26986,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,SR
26987,RW,COMM,17591,KC,D,F,COMM,VCD,202480,SO
26988,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26989,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
26990,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26991,RW,COMM,17591,KC,B,B,COMM,COMM,202480,FR
26992,RW,COMM,17591,KC,B+,B,COMM,OTH,202480,FR
26993,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
26994,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
26995,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,FR
26996,RW,COMM,17591,KC,C+,D+,COMM,OTH,202480,SO
26997,RW,COMM,17591,KC,A,A,COMM,ID,202480,FR
26998,RW,COMM,17591,KC,B-,C+,COMM,OTH,202480,FR
26999,RW,COMM,17591,KC,A,C,COMM,OTH,202480,SO
27000,RW,COMM,17591,KC,A,A,COMM,OTH,202480,JR
27001,RW,COMM,17591,KC,C,B-,COMM,ID,202480,FR
27002,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27003,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27004,RW,COMM,17591,KC,A,B,COMM,OTH,202480,FR
27005,RW,COMM,17591,KC,C-,B,COMM,OTH,202480,FR
27006,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
27007,RW,COMM,17591,KC,A,A-,COMM,ARCH,202480,FR
27008,RW,COMM,17591,KC,C,B-,COMM,OTH,202480,SO
27009,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
27010,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27011,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
27012,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27013,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27014,RW,COMM,17591,KC,C+,D+,COMM,OTH,202480,FR
27015,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27016,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27017,RW,COMM,17591,KC,B,B+,COMM,OTH,202480,FR
27018,RW,COMM,17591,KC,B-,C+,COMM,OTH,202480,FR
27019,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27020,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27021,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27022,RW,COMM,17591,KC,C,,COMM,OTH,202480,FR
27023,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27024,RW,COMM,17591,KC,B+,B+,COMM,OTH,202480,FR
27025,RW,COMM,17591,KC,B,C,COMM,OTH,202480,FR
27026,WW,COMM,17591,KC,W,S,COMM,OTH,202480,FR
27027,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27028,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27029,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,FR
27030,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27031,RW,COMM,17591,KC,C,B,COMM,OTH,202480,FR
27032,RW,COMM,17591,KC,A,B-,COMM,OTH,202480,FR
27033,RW,COMM,17591,KC,A,B+,COMM,OTH,202480,FR
27034,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
27035,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27036,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27037,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27038,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27039,RW,COMM,17591,KC,F,D,COMM,OTH,202480,FR
27040,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27041,RW,COMM,17591,KC,C,B,COMM,OTH,202480,FR
27042,RW,COMM,17591,KC,B,A-,COMM,OTH,202480,FR
27043,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27044,RW,COMM,17591,KC,B,A-,COMM,OTH,202480,FR
27045,RW,COMM,17591,KC,C-,C-,COMM,OTH,202480,FR
27046,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,JR
27047,RW,COMM,17591,KC,B+,F,COMM,OTH,202480,FR
27048,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,FR
27049,RW,COMM,17591,KC,,A,COMM,OTH,202480,FR
27050,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27051,RW,COMM,17591,KC,B-,C,COMM,OTH,202480,FR
27052,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,SO
27053,RW,COMM,17591,KC,A-,B,COMM,OTH,202480,FR
27054,RW,COMM,17591,KC,F,C-,COMM,OTH,202480,FR
27055,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27056,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,FR
27057,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27058,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27059,RW,COMM,17591,KC,B,C,COMM,OTH,202480,FR
27060,RW,COMM,17591,KC,B,C+,COMM,OTH,202480,FR
27061,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27062,RW,COMM,17591,KC,A-,,COMM,OTH,202480,FR
27063,RW,COMM,17591,KC,B+,B+,COMM,OTH,202480,FR
27064,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27065,RW,COMM,17591,KC,B+,B,COMM,ARTE,202480,SO
27066,RW,COMM,17591,KC,B-,B+,COMM,COMM,202480,SO
27067,RW,COMM,17591,KC,B+,,COMM,OTH,202480,FR
27068,W8,COMM,17591,KC,,,COMM,OTH,202480,FR
27069,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27070,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27071,RW,COMM,17591,KC,,A,COMM,OTH,202480,FR
27072,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27073,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
27074,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27075,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27076,RW,COMM,17591,KC,A,A,COMM,ARTE,202480,SO
27077,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27078,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
27079,RW,COMM,17591,KC,A-,A,COMM,DMP,202480,SO
27080,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27081,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27082,RW,COMM,17591,KC,F,F,COMM,OTH,202480,FR
27083,RW,COMM,17591,KC,A,,COMM,COMM,202480,FR
27084,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,JR
27085,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,SO
27086,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27087,RW,COMM,17591,KC,C+,B+,COMM,OTH,202480,FR
27088,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,SO
27089,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,FR
27090,RW,COMM,17591,KC,B+,B,COMM,EMAT,202480,JR
27091,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
27092,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27093,RW,COMM,17591,KC,D,F,COMM,ID,202480,FR
27094,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27095,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27096,RW,COMM,17591,KC,A,A,COMM,COMM,202480,FR
27097,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,SO
27098,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27099,RW,COMM,17591,KC,A,A,COMM,ID,202480,FR
27100,RW,COMM,17591,KC,A,A,COMM,COMM,202480,FR
27101,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27102,RW,COMM,17591,KC,B-,,COMM,OTH,202480,FR
27103,RW,COMM,17591,KC,A,B+,COMM,OTH,202480,FR
27104,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,SO
27105,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27106,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27107,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,SO
27108,RW,COMM,17591,KC,A,B,COMM,OTH,202480,FR
27109,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
27110,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27111,RW,COMM,17591,KC,B+,B-,COMM,COMM,202480,FR
27112,RW,COMM,17591,KC,B+,B,COMM,DMP,202480,SO
27113,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27114,RW,COMM,17591,KC,F,,COMM,OTH,202480,SR
27115,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27116,RW,COMM,17591,KC,C,B+,COMM,ID,202480,FR
27117,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27118,RW,COMM,17591,KC,B-,C+,COMM,OTH,202480,FR
27119,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27120,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27121,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27122,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27123,RW,COMM,17591,KC,A,B,COMM,OTH,202480,FR
27124,RW,COMM,17591,KC,B,B-,COMM,OTH,202480,FR
27125,RW,COMM,17591,KC,C,D,COMM,OTH,202480,FR
27126,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27127,RW,COMM,17591,KC,A,B,COMM,OTH,202480,FR
27128,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27129,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27130,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27131,RW,COMM,17591,KC,B,B-,COMM,OTH,202480,FR
27132,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,FR
27133,RW,COMM,17591,KC,B-,A-,COMM,OTH,202480,FR
27134,RW,COMM,17591,KC,B,A-,COMM,OTH,202480,FR
27135,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27136,RW,COMM,17591,KC,B,,COMM,VCD,202480,FR
27137,RW,COMM,17591,KC,F,D,COMM,OTH,202480,FR
27138,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27139,RW,COMM,17591,KC,C,C-,COMM,OTH,202480,FR
27140,RW,COMM,17591,KC,D+,C+,COMM,OTH,202480,FR
27141,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,FR
27142,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27143,RW,COMM,17591,KC,A,A,COMM,VCD,202480,SO
27144,RW,COMM,17591,KC,A,,COMM,OTH,202480,SO
27145,W8,COMM,17591,KC,,,COMM,OTH,202480,FR
27146,RW,COMM,17591,KC,D,C,COMM,OTH,202480,FR
27147,RW,COMM,17591,KC,A,B,COMM,OTH,202480,FR
27148,WD,COMM,17591,KC,W,C+,COMM,OTH,202480,FR
27149,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27150,RW,COMM,17591,KC,B,A,COMM,OTH,202480,SO
27151,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27152,RW,COMM,17591,KC,A-,B+,COMM,OTH,202480,SO
27153,RW,COMM,17591,KC,B,C-,COMM,OTH,202480,FR
27154,RW,COMM,17591,KC,B,D+,COMM,OTH,202480,SO
27155,RW,COMM,17591,KC,B,B,COMM,OTH,202480,SO
27156,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
27157,RW,COMM,17591,KC,B,A,COMM,OTH,202480,SO
27158,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,FR
27159,RW,COMM,17591,KC,A,A-,COMM,ARCH,202480,SR
27160,RW,COMM,17591,KC,B,C,COMM,OTH,202480,FR
27161,W8,COMM,17591,KC,,,COMM,DMP,202480,JR
27162,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27163,RW,COMM,17591,KC,A-,B,COMM,OTH,202480,SO
27164,RW,COMM,17591,KC,C-,,COMM,FD,202480,SR
27165,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27166,RW,COMM,17591,KC,A-,B,COMM,OTH,202480,FR
27167,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27168,RW,COMM,17591,KC,A,A,COMM,JNL,202480,SO
27169,RW,COMM,17591,KC,C-,C,COMM,OTH,202480,FR
27170,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,FR
27171,RW,COMM,17591,KC,C,A-,COMM,OTH,202480,JR
27172,WW,COMM,17591,KC,W,C,COMM,OTH,202480,SO
27173,RW,COMM,17591,KC,D,C-,COMM,OTH,202480,FR
27174,RW,COMM,17591,KC,B,,COMM,SART,202480,FR
27175,RW,COMM,17591,KC,A-,A,COMM,VCD,202480,FR
27176,RW,COMM,17591,KC,C,B+,COMM,VCD,202480,FR
27177,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27178,RW,COMM,17591,KC,A,A,COMM,VCD,202480,FR
27179,RW,COMM,17591,KC,A,A,COMM,VCD,202480,SO
27180,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27181,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,FR
27182,RW,COMM,17591,KC,A,B,COMM,VCD,202480,SO
27183,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
27184,RW,COMM,17591,KC,C-,A,COMM,OTH,202480,FR
27185,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27186,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27187,RW,COMM,17591,KC,A,A,COMM,VCD,202480,FR
27188,RW,COMM,17591,KC,F,F,COMM,VCD,202480,FR
27189,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27190,RW,COMM,17591,KC,A-,A,COMM,VCD,202480,FR
27191,RW,COMM,17591,KC,B+,B,COMM,OTH,202480,FR
27192,W8,COMM,17591,KC,,,COMM,OTH,202480,FR
27193,RW,COMM,17591,KC,A,A,COMM,VCD,202480,FR
27194,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,SO
27195,RW,COMM,17591,KC,B,D+,COMM,VCD,202480,FR
27196,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27197,RW,COMM,17591,KC,C+,B-,COMM,OTH,202480,SO
27198,RW,COMM,17591,KC,B-,A,COMM,OTH,202480,FR
27199,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27200,RW,COMM,17591,KC,B,A,COMM,OTH,202480,FR
27201,RW,COMM,17591,KC,A,A,COMM,JNL,202480,SO
27202,RW,COMM,17591,KC,B,B+,COMM,OTH,202480,FR
27203,RW,COMM,17591,KC,A,A,COMM,OTH,202480,JR
27204,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,SO
27205,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27206,RW,COMM,17591,KC,B+,A-,COMM,OTH,202480,SO
27207,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27208,WW,COMM,17591,KC,W,,COMM,OTH,202480,SR
27209,W8,COMM,17591,KC,,,COMM,OTH,202480,FR
27210,RW,COMM,17591,KC,A,A,COMM,VCD,202480,JR
27211,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,SO
27212,RW,COMM,17591,KC,A,A,COMM,JNL,202480,SO
27213,RW,COMM,17591,KC,A-,B+,COMM,COMM,202480,FR
27214,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,SO
27215,RW,COMM,17591,KC,B+,A,COMM,OTH,202480,FR
27216,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27217,RW,COMM,17591,KC,F,,COMM,OTH,202480,FR
27218,RW,COMM,17591,KC,B,,COMM,OTH,202480,FR
27219,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27220,RW,COMM,17591,KC,C,C,COMM,COMM,202480,FR
27221,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27222,RW,COMM,17591,KC,B+,A,COMM,COMM,202480,FR
27223,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27224,RW,COMM,17591,KC,A-,A-,COMM,OTH,202480,FR
27225,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27226,WW,COMM,17591,KC,W,,COMM,OTH,202480,FR
27227,RW,COMM,17591,KC,C+,B-,COMM,OTH,202480,FR
27228,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27229,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27230,RW,COMM,17591,KC,A,A,COMM,OTH,202480,JR
27231,RW,COMM,17591,KC,B,B,COMM,OTH,202480,FR
27232,RW,COMM,17591,KC,A,A-,COMM,OTH,202480,FR
27233,RW,COMM,17591,KC,A,B+,COMM,OTH,202480,FR
27234,RW,COMM,17591,KC,A,,COMM,OTH,202480,FR
27235,RW,COMM,17591,KC,B-,B,COMM,COMM,202480,FR
27236,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27237,RW,COMM,17591,KC,A,,COMM,OTH,202480,SO
27238,RW,COMM,17591,KC,B+,B+,COMM,OTH,202480,FR
27239,RW,COMM,17591,KC,B,,COMM,OTH,202480,FR
27240,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27241,RW,COMM,17591,KC,A,A,COMM,OTH,202480,FR
27242,RW,COMM,17591,KC,A,A,COMM,OTH,202480,SO
27243,RW,COMM,17591,KC,A-,A,COMM,OTH,202480,FR
27244,RW,COMM,17591,KC,C+,B,COMM,OTH,202510,SO
27245,RW,COMM,17591,KC,B,B,COMM,DMP,202510,JR
27246,RW,COMM,17591,KC,A-,C-,COMM,OTH,202510,SR
27247,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27248,RW,COMM,17591,KC,A,,COMM,DMP,202510,SO
27249,RW,COMM,17591,KC,C-,B-,COMM,OTH,202510,SO
27250,RW,COMM,17591,KC,A-,A-,COMM,OTH,202510,SO
27251,RW,COMM,17591,KC,B,B+,COMM,OTH,202510,FR
27252,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27253,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27254,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SR
27255,RW,COMM,17591,KC,A,A,COMM,OTH,202510,FR
27256,RW,COMM,17591,KC,B,F,COMM,OTH,202510,SO
27257,RW,COMM,17591,KC,C+,,COMM,OTH,202510,SR
27258,RW,COMM,17591,KC,A-,B,COMM,COMM,202510,FR
27259,RW,COMM,17591,KC,A-,B+,COMM,OTH,202510,SO
27260,RW,COMM,17591,KC,B,D+,COMM,OTH,202510,SR
27261,RW,COMM,17591,KC,C,A,COMM,FM,202510,JR
27262,RW,COMM,17591,KC,A,A,COMM,COMM,202510,JR
27263,RW,COMM,17591,KC,D,C,COMM,OTH,202510,FR
27264,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27265,RW,COMM,17591,KC,A-,B,COMM,DMP,202510,SO
27266,RW,COMM,17591,KC,B,D+,COMM,OTH,202510,SR
27267,RW,COMM,17591,KC,B,A-,COMM,ID,202510,SO
27268,RW,COMM,17591,KC,A,A,COMM,OTH,202510,JR
27269,RW,COMM,17591,KC,A,A,COMM,OTH,202510,FR
27270,RW,COMM,17591,KC,A,A,COMM,OTH,202510,FR
27271,RW,COMM,17591,KC,A,,COMM,OTH,202510,SR
27272,RW,COMM,17591,KC,B-,B-,COMM,OTH,202510,SR
27273,RW,COMM,17591,KC,F,F,COMM,OTH,202510,JR
27274,RW,COMM,17591,KC,A-,A,COMM,OTH,202510,SO
27275,WW,COMM,17591,KC,W,F,COMM,OTH,202510,FR
27276,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27277,RW,COMM,17591,KC,C,B-,COMM,OTH,202510,FR
27278,RW,COMM,17591,KC,B+,A,COMM,OTH,202510,SR
27279,W8,COMM,17591,KC,,,COMM,OTH,202510,SO
27280,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
27281,RW,COMM,17591,KC,A,A,COMM,OTH,202510,SO
